[2025-02-27T20:04:38.902+0000] {processor.py:161} INFO - Started process (PID=71) to work on /opt/airflow/dags/dynamic_api_trigger.py
[2025-02-27T20:04:38.902+0000] {processor.py:830} INFO - Processing file /opt/airflow/dags/dynamic_api_trigger.py for tasks to queue
[2025-02-27T20:04:38.904+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:38.904+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/dynamic_api_trigger.py
[2025-02-27T20:04:38.925+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.8/site-packages/airflow/models/baseoperator.py:437 AirflowProviderDeprecationWarning: Class `SimpleHttpOperator` is deprecated and will be removed in a future release. Please use `HttpOperator` instead.
[2025-02-27T20:04:39.046+0000] {processor.py:840} INFO - DAG(s) 'load_silver_loans_updated', 'load_bronze_regulations_updated', 'load_silver_user_verifications_updated', 'load_silver_entities_updated', 'load_bronze_payment_updated', 'load_silver_merchants_updated', 'load_silver_claims_created', 'load_gold_entities', 'load_bronze_insured_entities_updated', 'load_silver_credit_scores_created', 'load_bronze_risk_assessments_created', 'load_bronze_insured_entities_deleted', 'load_bronze_payment_created', 'load_bronze_audits_deleted', 'load_silver_users_deleted', 'load_silver_user_verifications_created', 'load_gold_subaccounts', 'load_gold_merchants', 'load_bronze_user_verifications_created', 'load_silver_payment_methods_created', 'load_bronze_accounts_deleted', 'load_silver_policies_deleted', 'load_silver_user_verifications_deleted', 'load_bronze_credit_scores_created', 'load_bronze_subaccounts_updated', 'load_silver_accounts_created', 'load_silver_insured_entities_created', 'load_silver_claims_updated', 'load_silver_portfolios_deleted', 'load_bronze_accounts_created', 'load_silver_payment_created', 'load_silver_payment_methods_updated', 'load_silver_merchants_deleted', 'load_bronze_users_updated', 'load_silver_policies_updated', 'load_bronze_audits_created', 'load_silver_regulations_deleted', 'load_bronze_subaccounts_created', 'load_bronze_users_deleted', 'load_gold_payment_methods', 'load_silver_users_updated', 'load_bronze_merchants_created', 'load_gold_credit_scores', 'load_bronze_users_created', 'load_bronze_loans_deleted', 'load_bronze_portfolios_deleted', 'load_bronze_payment_deleted', 'load_gold_claims', 'load_bronze_transactions_created', 'load_silver_merchants_created', 'load_silver_audits_deleted', 'load_bronze_loans_created', 'load_silver_transactions_updated', 'load_bronze_regulations_created', 'load_bronze_entities_created', 'load_silver_loans_deleted', 'load_bronze_user_verifications_updated', 'load_silver_portfolios_created', 'load_silver_subaccounts_created', 'load_silver_entities_deleted', 'load_gold_accounts', 'load_gold_transactions', 'load_gold_user_verifications', 'load_bronze_subaccounts_deleted', 'load_bronze_regulations_deleted', 'load_silver_accounts_updated', 'load_bronze_payment_methods_updated', 'load_silver_transactions_deleted', 'load_gold_audits', 'load_silver_payment_updated', 'load_silver_risk_assessments_deleted', 'load_bronze_policies_created', 'load_bronze_merchants_updated', 'load_bronze_policies_deleted', 'load_bronze_payment_methods_deleted', 'load_gold_payment', 'load_gold_policies', 'load_silver_regulations_updated', 'load_silver_insured_entities_deleted', 'load_silver_regulations_created', 'load_silver_entities_created', 'load_gold_users', 'load_bronze_audits_updated', 'load_silver_credit_scores_deleted', 'load_silver_users_created', 'load_silver_subaccounts_updated', 'load_gold_risk_assessments', 'load_gold_loans', 'load_bronze_claims_updated', 'load_silver_credit_scores_updated', 'load_bronze_portfolios_updated', 'load_bronze_payment_methods_created', 'load_bronze_claims_created', 'load_silver_transactions_created', 'load_bronze_insured_entities_created', 'load_silver_risk_assessments_created', 'load_silver_subaccounts_deleted', 'load_gold_portfolios', 'load_bronze_credit_scores_updated', 'load_bronze_loans_updated', 'load_silver_insured_entities_updated', 'load_silver_portfolios_updated', 'load_bronze_risk_assessments_deleted', 'load_silver_payment_deleted', 'load_silver_audits_created', 'load_silver_accounts_deleted', 'load_silver_policies_created', 'load_silver_payment_methods_deleted', 'load_bronze_accounts_updated', 'load_bronze_risk_assessments_updated', 'load_silver_claims_deleted', 'load_silver_loans_created', 'load_bronze_claims_deleted', 'load_bronze_entities_updated', 'load_gold_insured_entities', 'load_bronze_entities_deleted', 'load_bronze_transactions_deleted', 'load_bronze_merchants_deleted', 'load_silver_risk_assessments_updated', 'load_bronze_user_verifications_deleted', 'load_gold_regulations', 'load_bronze_credit_scores_deleted', 'load_bronze_policies_updated', 'load_bronze_portfolios_created', 'load_bronze_transactions_updated', 'load_silver_audits_updated' retrieved from /opt/airflow/dags/dynamic_api_trigger.py
[2025-02-27T20:04:39.978+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:39.978+0000] {dag.py:3033} INFO - Sync 126 DAGs
[2025-02-27T20:04:40.146+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.146+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_accounts_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.241+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.241+0000] {dag.py:3820} INFO - Setting next_dagrun for load_gold_users to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.243+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.243+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_accounts_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.245+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.245+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_accounts_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.246+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.246+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_accounts_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.247+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.247+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_audits_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.248+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.248+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_audits_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.249+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.249+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_audits_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.252+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.252+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_claims_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.254+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.254+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_claims_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.256+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.256+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_claims_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.258+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.258+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_credit_scores_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.260+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.260+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_credit_scores_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.262+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.262+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_credit_scores_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.264+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.263+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_entities_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.265+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.265+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_entities_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.266+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.266+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_entities_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.268+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.268+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_insured_entities_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.269+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.269+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_insured_entities_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.270+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.270+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_insured_entities_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.271+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.271+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_loans_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.273+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.273+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_loans_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.274+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.274+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_loans_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.275+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.275+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_merchants_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.276+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.276+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_merchants_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.278+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.278+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_merchants_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.279+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.279+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_payment_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.280+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.280+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_payment_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.281+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.281+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_payment_methods_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.283+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.283+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_payment_methods_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.284+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.284+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_payment_methods_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.285+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.285+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_payment_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.286+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.286+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_policies_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.288+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.288+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_policies_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.289+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.289+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_policies_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.290+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.290+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_portfolios_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.291+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.291+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_portfolios_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.292+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.292+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_portfolios_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.294+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.294+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_regulations_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.295+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.294+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_regulations_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.295+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.295+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_regulations_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.296+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.296+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_risk_assessments_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.297+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.297+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_risk_assessments_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.298+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.298+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_risk_assessments_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.299+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.299+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_subaccounts_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.299+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.299+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_subaccounts_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.300+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.300+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_subaccounts_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.301+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.301+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_transactions_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.302+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.302+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_transactions_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.303+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.303+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_transactions_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.304+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.304+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_user_verifications_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.305+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.305+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_user_verifications_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.306+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.306+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_user_verifications_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.307+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.307+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_users_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.308+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.308+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_users_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.309+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.309+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_users_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:40.351+0000] {processor.py:183} INFO - Processing /opt/airflow/dags/dynamic_api_trigger.py took 1.452 seconds
[2025-02-27T20:04:45.391+0000] {processor.py:161} INFO - Started process (PID=78) to work on /opt/airflow/dags/dynamic_api_trigger.py
[2025-02-27T20:04:45.392+0000] {processor.py:830} INFO - Processing file /opt/airflow/dags/dynamic_api_trigger.py for tasks to queue
[2025-02-27T20:04:45.393+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:45.393+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/dynamic_api_trigger.py
[2025-02-27T20:04:45.406+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.8/site-packages/airflow/models/baseoperator.py:437 AirflowProviderDeprecationWarning: Class `SimpleHttpOperator` is deprecated and will be removed in a future release. Please use `HttpOperator` instead.
[2025-02-27T20:04:45.470+0000] {processor.py:840} INFO - DAG(s) 'load_bronze_insured_entities_updated', 'load_silver_loans_deleted', 'load_silver_transactions_deleted', 'load_bronze_policies_deleted', 'load_bronze_audits_updated', 'load_silver_policies_updated', 'load_gold_risk_assessments', 'load_gold_user_verifications', 'load_bronze_risk_assessments_deleted', 'load_bronze_regulations_created', 'load_bronze_loans_updated', 'load_bronze_loans_deleted', 'load_silver_claims_deleted', 'load_bronze_users_deleted', 'load_silver_user_verifications_deleted', 'load_bronze_entities_created', 'load_bronze_accounts_deleted', 'load_silver_regulations_created', 'load_bronze_claims_deleted', 'load_silver_risk_assessments_updated', 'load_silver_payment_created', 'load_silver_policies_created', 'load_bronze_subaccounts_created', 'load_silver_risk_assessments_created', 'load_silver_entities_updated', 'load_gold_accounts', 'load_silver_loans_created', 'load_bronze_entities_updated', 'load_bronze_merchants_created', 'load_gold_audits', 'load_bronze_accounts_updated', 'load_bronze_entities_deleted', 'load_bronze_portfolios_created', 'load_bronze_payment_updated', 'load_bronze_transactions_updated', 'load_silver_merchants_updated', 'load_silver_credit_scores_created', 'load_bronze_transactions_deleted', 'load_bronze_user_verifications_updated', 'load_bronze_loans_created', 'load_silver_users_updated', 'load_silver_claims_created', 'load_gold_policies', 'load_bronze_regulations_deleted', 'load_silver_user_verifications_updated', 'load_silver_regulations_updated', 'load_silver_claims_updated', 'load_bronze_portfolios_updated', 'load_gold_portfolios', 'load_silver_users_deleted', 'load_silver_merchants_created', 'load_bronze_subaccounts_updated', 'load_bronze_users_created', 'load_silver_insured_entities_updated', 'load_bronze_regulations_updated', 'load_silver_policies_deleted', 'load_bronze_user_verifications_created', 'load_gold_entities', 'load_silver_portfolios_updated', 'load_silver_audits_updated', 'load_gold_loans', 'load_bronze_merchants_deleted', 'load_silver_credit_scores_updated', 'load_silver_transactions_created', 'load_bronze_user_verifications_deleted', 'load_gold_regulations', 'load_gold_subaccounts', 'load_bronze_credit_scores_deleted', 'load_silver_risk_assessments_deleted', 'load_silver_audits_deleted', 'load_gold_merchants', 'load_bronze_payment_methods_deleted', 'load_bronze_policies_updated', 'load_gold_credit_scores', 'load_gold_payment_methods', 'load_bronze_transactions_created', 'load_silver_credit_scores_deleted', 'load_silver_regulations_deleted', 'load_silver_subaccounts_deleted', 'load_bronze_policies_created', 'load_gold_transactions', 'load_silver_payment_methods_created', 'load_bronze_merchants_updated', 'load_silver_payment_methods_deleted', 'load_gold_insured_entities', 'load_bronze_users_updated', 'load_bronze_claims_updated', 'load_bronze_risk_assessments_created', 'load_bronze_accounts_created', 'load_bronze_claims_created', 'load_gold_payment', 'load_silver_user_verifications_created', 'load_bronze_payment_methods_created', 'load_bronze_insured_entities_created', 'load_bronze_insured_entities_deleted', 'load_gold_claims', 'load_silver_accounts_updated', 'load_bronze_subaccounts_deleted', 'load_silver_merchants_deleted', 'load_silver_payment_methods_updated', 'load_silver_transactions_updated', 'load_silver_audits_created', 'load_silver_loans_updated', 'load_silver_insured_entities_deleted', 'load_bronze_payment_deleted', 'load_bronze_risk_assessments_updated', 'load_silver_accounts_deleted', 'load_bronze_credit_scores_updated', 'load_bronze_credit_scores_created', 'load_bronze_audits_deleted', 'load_gold_users', 'load_silver_payment_deleted', 'load_silver_portfolios_deleted', 'load_silver_accounts_created', 'load_silver_insured_entities_created', 'load_silver_users_created', 'load_silver_subaccounts_created', 'load_silver_payment_updated', 'load_bronze_portfolios_deleted', 'load_silver_entities_created', 'load_bronze_payment_created', 'load_silver_entities_deleted', 'load_bronze_audits_created', 'load_bronze_payment_methods_updated', 'load_silver_subaccounts_updated', 'load_silver_portfolios_created' retrieved from /opt/airflow/dags/dynamic_api_trigger.py
[2025-02-27T20:04:45.505+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:45.505+0000] {dag.py:3033} INFO - Sync 126 DAGs
[2025-02-27T20:04:45.528+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:45.528+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_accounts_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:45.531+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:45.531+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_accounts_deleted to 2025-02-27T00:00:00+00:00, run_after=2025-02-28T00:00:00+00:00
[2025-02-27T20:04:45.532+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:45.532+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_accounts_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:45.533+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:45.533+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_audits_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:45.534+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:45.534+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_audits_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:45.536+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:45.536+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_audits_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:45.537+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:45.537+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_claims_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:45.538+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:45.538+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_claims_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:45.539+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:45.539+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_claims_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:45.539+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:45.539+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_credit_scores_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:45.540+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:45.540+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_credit_scores_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:45.541+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:45.541+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_credit_scores_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:45.543+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:45.543+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_entities_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:45.544+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:45.544+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_entities_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:45.545+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:45.545+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_entities_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:04:45.546+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:45.546+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_insured_entities_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
